Inv. Nr.,Stadtmuseum ID,Link,Inv.-Nr.,Bild,Titel,Maße,Höhe,Breite,Tiefe,Unit,Material,Material Wikidata ID,Datierung in mya,Erdzeitalter,Erdzeitalter Wikidata ID,Herkunft,Herkunft Koordinate,Herkunft Wikidata ID,Herkunft Geoname ID,Fundort,Fundort Koordinate,Fundort Wikidata ID,Fundort Geoname ID,Kommentar,
SM 2014-1543,526691,https://sammlung-online.stadtmuseum.de/index.html?objektid=526691,SM-2014-1543,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1543.jpg,Åland-Rapakivi,"H: 6,20 cm, B: 10,80 cm, T: 9,80 cm","6,2","10,8","9,8",cm,Granit,Q41177,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,Süd-Rügen,"54.259748, 13.389468",,,"Der Åland-Rapakivi ist ein kristallines Leitgeschiebe aus Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Benannt ist dieses Gestein nach seinem Herkunftsgebiet, den Åland-Inseln. „Rapakivi“ bedeutet „Fauler Stein“, da das Gestein lokal begrenzt zerfällt. Es handelt sich um einen blass fleischroten Granit mit 0,5 - 3 cm großen Augen aus rotem Kalifeldspat, die von Ringen aus Plagioklas umgeben sind. Der Plagioklas ist im frischen Zustand grün, verwittert später zu gelbgrau und hinterlässt dabei charakteristische Vertiefungen um die „Augen“. Neben größeren Quarzkörnern kommen viele kleine „kommaförmige Quarzfische“ vor, die den Kalifeldspat der Grundmasse durchdringen. Diese Durchdringungen bezeichnet man als graphische Verwachsung oder als Myrmekit.","11,16"
SM 2014-1544,526698,https://sammlung-online.stadtmuseum.de/index.html?objektid=526698,SM-2014-1544,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1544.jpg,Åland-Rapakivi,"H: 5,50 cm, B: 12,50 cm, T: 9,00 cm","5,5","12,5",9,cm,Granit,Q41177,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,"Bützow, Mecklenburg-Vorpommern",,Q536634,2940476,"Der Åland-Rapakivi ist ein kristallines Leitgeschiebe aus Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Benannt ist dieses Gestein nach seinem Herkunftsgebiet, den Åland-Inseln. „Rapakivi“ bedeutet „Fauler Stein“, da das Gestein lokal begrenzt zerfällt. Es handelt sich um einen blass fleischroten Granit mit 0,5 - 3 cm großen Augen aus rotem Kalifeldspat, die von Ringen aus Plagioklas umgeben sind. Der Plagioklas ist im frischen Zustand grün, verwittert später zu gelbgrau und hinterlässt dabei charakteristische Vertiefungen um die „Augen“. Neben größeren Quarzkörnern kommen viele kleine „kommaförmige Quarzfische“ vor, die den Kalifeldspat der Grundmasse durchdringen. Diese Durchdringungen bezeichnet man als graphische Verwachsung oder als Myrmekit.","11,16"
SM 2014-1545,526703,https://sammlung-online.stadtmuseum.de/index.html?objektid=526703,SM-2014-1545,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1545.jpg,Åland-Rapakivi,"H: 6,00 cm, B: 11,20 cm, T: 6,30 cm",6,"11,2","6,3",cm,Granit,Q41177,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,"Klein Waabs, Eckernförder Bucht","54.532927, 9.987563",,,"Der Åland-Rapakivi ist ein kristallines Leitgeschiebe aus Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Benannt ist dieses Gestein nach seinem Herkunftsgebiet, den Åland-Inseln. „Rapakivi“ bedeutet „Fauler Stein“, da das Gestein lokal begrenzt zerfällt. Es handelt sich um einen blass fleischroten Granit mit 0,5 - 3 cm großen Augen aus rotem Kalifeldspat, die von Ringen aus Plagioklas umgeben sind. Der Plagioklas ist im frischen Zustand grün, verwittert später zu gelbgrau und hinterlässt dabei charakteristische Vertiefungen um die „Augen“. Neben größeren Quarzkörnern kommen viele kleine „kommaförmige Quarzfische“ vor, die den Kalifeldspat der Grundmasse durchdringen. Diese Durchdringungen bezeichnet man als graphische Verwachsung oder als Myrmekit.","11,16"
SM 2014-1548,526717,https://sammlung-online.stadtmuseum.de/index.html?objektid=526717,SM-2014-1548,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1548.jpg,Åland-Rapakivi,"H: 9,50 cm, B: 16,00 cm, T: 11,40 cm","9,5",16,"11,4",cm,Granit,Q41177,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,Eckernförder Bucht,,Q524958,2933626,"Der Åland-Rapakivi ist ein kristallines Leitgeschiebe aus Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Benannt ist dieses Gestein nach seinem Herkunftsgebiet, den Åland-Inseln. „Rapakivi“ bedeutet „Fauler Stein“, da das Gestein lokal begrenzt zerfällt. Es handelt sich um einen blass fleischroten Granit mit 0,5 - 3 cm großen Augen aus rotem Kalifeldspat, die von Ringen aus Plagioklas umgeben sind. Der Plagioklas ist im frischen Zustand grün, verwittert später zu gelbgrau und hinterlässt dabei charakteristische Vertiefungen um die „Augen“. Neben größeren Quarzkörnern kommen viele kleine „kommaförmige Quarzfische“ vor, die den Kalifeldspat der Grundmasse durchdringen. Diese Durchdringungen bezeichnet man als graphische Verwachsung oder als Myrmekit.","11,16"
SM 2014-1549,526718,https://sammlung-online.stadtmuseum.de/index.html?objektid=526718,SM-2014-1549,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1549.jpg,Åland-Granit,"H: 2,20 cm, B: 10,30 cm, T: 6,60 cm","2,2","10,3","6,6",cm,Granit,Q41177,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,Berlin,,Q64,2950157,"Der Åland-Granit ist ein kristallines Leitgeschiebe aus Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Benannt ist dieses Gestein nach seinem Herkunftsgebiet, den Åland-Inseln. Der Granit ist ein kräftig rot-orange bis braunrotes Gestein. Er wird charakterisiert durch viele kleine, längliche, oft „kommaförmige Quarzfische"", die den Kalifeldspat der Grundmasse durchdringen (graphische Verwachsung oder Myrmekit). Neben den kleinen Quarzen kommen größere dunkelgraue bis schwarze Quarze einer 2. Generation vor. Deutliche Plagioklaskörner fehlen.","11,16"
SM 2014-1550,526732,https://sammlung-online.stadtmuseum.de/index.html?objektid=526732,SM-2014-1550,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1550.jpg,Åland-Granit,"H: 2,40 cm, B: 11,20 cm, T: 9,50 cm","2,4","11,2","9,5",cm,Granit,Q41177,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,Bundesland Brandenburg,,Q1208,2945356,"Der Åland-Granit ist ein kristallines Leitgeschiebe aus Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Benannt ist dieses Gestein nach seinem Herkunftsgebiet, den Åland-Inseln. Der Granit ist ein kräftig rot-orange bis braunrotes Gestein. Er wird charakterisiert durch viele kleine, längliche, oft „kommaförmige Quarzfische"", die den Kalifeldspat der Grundmasse durchdringen (graphische Verwachsung oder Myrmekit). Neben den kleinen Quarzen kommen größere dunkelgraue bis schwarze Quarze einer 2. Generation vor. Deutliche Plagioklaskörner fehlen.","11,16"
SM 2014-1551,526737,https://sammlung-online.stadtmuseum.de/index.html?objektid=526737,SM-2014-1551,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1551.jpg,Åland-Granit,"H: 2,40 cm, B: 10,20 cm, T: 6,20 cm","2,4","10,2","6,2",cm,Granit,Q41177,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,Eckernförder Bucht,,Q524958,2933626,"Der Åland-Granit ist ein kristallines Leitgeschiebe aus Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Benannt ist dieses Gestein nach seinem Herkunftsgebiet, den Åland-Inseln. Der Granit ist ein kräftig rot-orange bis braunrotes Gestein. Er wird charakterisiert durch viele kleine, längliche, oft „kommaförmige Quarzfische"", die den Kalifeldspat der Grundmasse durchdringen (graphische Verwachsung oder Myrmekit). Neben den kleinen Quarzen kommen größere dunkelgraue bis schwarze Quarze einer 2. Generation vor. Deutliche Plagioklaskörner fehlen.","11,16"
SM 2014-1554,526822,https://sammlung-online.stadtmuseum.de/index.html?objektid=526822,SM-2014-1554,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1554.jpg,Åland-Quarzporphyr,"H: 2,40 cm, B: 15,20 cm, T: 9,40 cm","2,4","15,2","9,4",cm,Porphyr,Q337238,1650,Präkambrium,Q103910,Westteil der Åland-Inseln,,Q5689,661882,Eckernförder Bucht,,Q524958,2933626,"Der Åland-Quarzporphyr ist ein kristallines Leitgeschiebe aus Finnland vom Westteil der Åland-Inseln. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Der Porphyr ist ein kräftig rotes bis braunes Gestein mit dichter Grundmasse. Er wird durch zahlreiche große (bis 1 cm!) runde, dunkelgrau-schwarze Quarze charakterisiert, die an der Gesteinsoberfläche häufig zerbrochen sind und daher weiß erscheinen. Viele Quarze zeigen wurmförmige Einwüchse der Grundmasse. Einsprenglinge aus Kalifeldspat können rund bis eckig sein; manche haben die gleiche Farbe wie die Grundmasse. Plagioklas fehlt!","16,21"
SM 2014-1555,526823,https://sammlung-online.stadtmuseum.de/index.html?objektid=526823,SM-2014-1555,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1555.jpg,Åland-Quarzporphyr,"H: 5,10 cm, B: 10,40 cm, T: 7,00 cm","5,1","10,4",7,cm,Porphyr,Q337238,1650,Präkambrium,Q103910,Westteil der Åland-Inseln,,Q5689,661882,Rügen,,Q3237,2843325,"Der Åland-Quarzporphyr ist ein kristallines Leitgeschiebe aus Finnland vom Westteil der Åland-Inseln. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Der Porphyr ist ein kräftig rotes bis braunes Gestein mit dichter Grundmasse. Er wird durch zahlreiche große (bis 1 cm!) runde, dunkelgrau-schwarze Quarze charakterisiert, die an der Gesteinsoberfläche häufig zerbrochen sind und daher weiß erscheinen. Viele Quarze zeigen wurmförmige Einwüchse der Grundmasse. Einsprenglinge aus Kalifeldspat können rund bis eckig sein; manche haben die gleiche Farbe wie die Grundmasse. Plagioklas fehlt!","16,21"
SM 2014-1561,526966,https://sammlung-online.stadtmuseum.de/index.html?objektid=526966,SM-2014-1561,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1561.jpg,Åland-Granitporphyr,"H: 10,70 cm, B: 13,50 cm, T: 11,40 cm","10,7","13,5","11,4",cm,Porphyr,Q337238,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,"Brück, Fläming",,Q622858,6550640,"Der Åland-Granitporphyr ist ein kristallines Leitgeschiebe der Åland-Inseln in Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Es handelt sich um ein helles bis dunkles, rötliches bis braunes Gestein mit körniger Grundmasse. Darin eingebettet liegen gerundete Quarze und Feldspäte von wenigen Millimetern bis zu mehreren Zentimetern Größe, die häufig idiomorph, seltener gerundet sind. Manche zeigen einen Plagioklas-Saum wie im Åland-Rapakivi, doch fehlen in diesem Gestein die „kommaförmigen Quarzfische"" (myrmekitische Verwachsungen).","11,16"
SM 2014-1562,526967,https://sammlung-online.stadtmuseum.de/index.html?objektid=526967,SM-2014-1562,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1562.jpg,Åland-Granitporphyr,"H: 9,20 cm, B: 14,10 cm, T: 13,00 cm","9,2","14,1",13,cm,Porphyr,Q337238,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,"Grubow, Fläming",,,2914566,"Der Åland-Granitporphyr ist ein kristallines Leitgeschiebe der Åland-Inseln in Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Es handelt sich um ein helles bis dunkles, rötliches bis braunes Gestein mit körniger Grundmasse. Darin eingebettet liegen gerundete Quarze und Feldspäte von wenigen Millimetern bis zu mehreren Zentimetern Größe, die häufig idiomorph, seltener gerundet sind. Manche zeigen einen Plagioklas-Saum wie im Åland-Rapakivi, doch fehlen in diesem Gestein die „kommaförmigen Quarzfische"" (myrmekitische Verwachsungen). Das vorliegende Stück zeigt eine Reihe großer Kalifeldspäte mit Plagioklasringen. Viele Einsprenglinge sind von gleicher dunkelroter Farbe wie die Grundmasse.","11,16"
SM 2014-1563,526968,https://sammlung-online.stadtmuseum.de/index.html?objektid=526968,SM-2014-1563,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1563.jpg,Åland-Granitporphyr,"H: 7,00 cm, B: 10,70 cm, T: 8,20 cm",7,"10,7","8,2",cm,Porphyr,Q337238,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,Kiesgrube Gusow,"52.565067, 14.324610",,,"Der Åland-Granitporphyr ist ein kristallines Leitgeschiebe der Åland-Inseln in Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Es handelt sich um ein helles bis dunkles, rötliches bis braunes Gestein mit körniger Grundmasse. Darin eingebettet liegen gerundete Quarze und Feldspäte von wenigen Millimetern bis zu mehreren Zentimetern Größe, die häufig idiomorph, seltener gerundet sind. Manche zeigen einen Plagioklas-Saum wie im Åland-Rapakivi, doch fehlen in diesem Gestein die „kommaförmigen Quarzfische"" (myrmekitische Verwachsungen).","11,16"
SM 2014-1564,526971,https://sammlung-online.stadtmuseum.de/index.html?objektid=526971,SM-2014-1564,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1564.jpg,Åland-Ringquarzporphyr,"H: 7,90 cm, B: 12,20 cm, T: 11,10 cm","7,9","12,2","11,1",cm,Porphyr,Q337238,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,Insel Poel,,Q3193,2853042,"Der Åland-Ringquarzporphyr ist ein kristallines Leitgeschiebe der Åland-Inseln in Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Es handelt sich hier um eine Varietät der Åland-Granitporphyre. Die in der körnigen, roten bis braunen Grundmasse eingebetteten gerundeten Quarze können einen Ring aus Hornblende zeigen. Plagioklas tritt nicht frei, sondern nur als Ring um große Kalifeldspäte auf. Das vorliegende Stück zeigt die typischen schwarzen, gerundeten Quarze mit einem Ring aus Hornblende.","11,16"
SM 2014-1565,526972,https://sammlung-online.stadtmuseum.de/index.html?objektid=526972,SM-2014-1565,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1565.jpg,Åland-Ringquarzporphyr,"H: 1,30 cm, B: 10,90 cm, T: 7,00 cm","1,3","10,9",7,cm,Porphyr,Q337238,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,Eckernförder Bucht,,Q524958,2933626,"Der Åland-Ringquarzporphyr ist ein kristallines Leitgeschiebe der Åland-Inseln in Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Es handelt sich hier um eine Varietät der Åland-Granitporphyre. Die in der körnigen, roten bis braunen Grundmasse eingebetteten gerundeten Quarze können einen Ring aus Hornblende zeigen. Plagioklas tritt nicht frei, sondern nur als Ring um große Kalifeldspäte auf. Das vorliegende Stück zeigt die typischen schwarzen, gerundeten Quarze mit einem Ring aus Hornblende.","11,16"
SM 2014-1647,528489,https://sammlung-online.stadtmuseum.de/index.html?objektid=528489,SM-2014-1647,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1647.jpg,Åland-Granitporphyr,"H: 8,00 cm, B: 11,40 cm, T: 10,50 cm",8,"11,4","10,5",cm,Porphyr,Q337238,1650,Präkambrium,Q103910,Åland-Inseln,,Q5689,661882,"Kiesgrube Vering&Wächter, Berlin-Spandau","52.546948, 13.166357",,,"Der Åland-Granitporphyr ist ein kristallines Leitgeschiebe der Åland-Inseln in Finnland. Sein Alter beträgt 1,65 Milliarden Jahre (Präkambrium). Es handelt sich um ein helles bis dunkles, rötliches bis braunes Gestein mit körniger Grundmasse. Darin eingebettet liegen gerundete Quarze und Feldspäte von wenigen Millimetern bis zu mehreren Zentimetern Größe, die häufig idiomorph, seltener gerundet sind. Manche zeigen einen Plagioklas-Saum wie im Åland-Rapakivi, doch fehlen in diesem Gestein die „kommaförmigen Quarzfische"" (myrmekitische Verwachsungen). Das vorliegende Stück zeigt die für Rapakivis typische ""Augenringe""; es fehlen jedoch die ""Quarzfische"". Das Gestein wurde daher als Granitporphyr bestimmt.","11,16"
SM 2014-1736,529522,https://sammlung-online.stadtmuseum.de/index.html?objektid=529522,SM-2014-1736,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1736.jpg,Påskallavik-Porphyr,"H: 1,00 cm, B: 14,20 cm, T: 12,20 cm",1,"14,2","12,2",cm,Porphyr,Q337238,1800,Präkambrium,Q103910,"Påskallavik, Schweden",,Q2443421,2684386,Stohl bei Eckernförde,"54.471044, 10.147925",,,"Der Påskallavik-Porphyr ist ein kristallines Leitgeschiebe aus Schweden. Sein Alter beträgt 1,8 Milliarden Jahre (Präkambrium).Benannt ist dieses Gestein nach seinem Herkunftsgebiet, der kleinen Ortschaft Påskallavik an der südschwedischen Ostküste, unweit von Oskarshamn. Der Porphyr führt sehr viele, bis 2 cm große rosafarbene Feldspat-Einsprenglinge und bis 5 mm große, runde graublaue Quarze. Die Feldspäte sind meist eckig mit abgerundeten Ecken, sie sind meist zoniert (d.h. dunkler Kern, heller Rand). Die Matrix ist feinkörnig, graubraun bis braunviolett. Durch seine Ähnlichkeit mit Blutwurst ist er leicht erkennbar.","16,21"
SM 2014-1737,529524,https://sammlung-online.stadtmuseum.de/index.html?objektid=529524,SM-2014-1737,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1737.jpg,Påskallavik-Porphyr,"H: 3,00 cm, B: 7,50 cm, T: 6,50 cm",3,"7,5","6,5",cm,Porphyr,Q337238,1800,Präkambrium,Q103910,"Påskallavik, Schweden",,Q2443421,2684386,Rügen,,Q3237,2843325,"Der Påskallavik-Porphyr ist ein kristallines Leitgeschiebe aus Schweden. Sein Alter beträgt 1,8 Milliarden Jahre (Präkambrium).Benannt ist dieses Gestein nach seinem Herkunftsgebiet, der kleinen Ortschaft Påskallavik an der südschwedischen Ostküste, unweit von Oskarshamn. Der Porphyr führt sehr viele, bis 2 cm große rosafarbene Feldspat-Einsprenglinge und bis 5 mm große, runde graublaue Quarze. Die Feldspäte sind meist eckig mit abgerundeten Ecken, sie sind meist zoniert (d.h. dunkler Kern, heller Rand). Die Matrix ist feinkörnig, graubraun bis braunviolett. Durch seine Ähnlichkeit mit Blutwurst ist er leicht erkennbar.","16,21"
SM 2014-1824,529943,https://sammlung-online.stadtmuseum.de/index.html?objektid=529943,SM-2014-1824,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1824.jpg,Brauner Ostsee-Quarzporphyr,"H: 5,70 cm, B: 8,70 cm, T: 7,40 cm","5,7","8,7","7,4",cm,Porphyr,Q337238,1600,Präkambrium,Q103910,Ostseegrund nördlich von Gotska Sandön und südöstlich von Stockholm,"58.924966, 19.100428",,,"Brück, Fläming",,Q622858,6550640,"Der Braune Ostsee-Quarzporphyr ist ein kristallines Leitgeschiebe. Sein Herkunftsgebiet ist anstehend nicht bekannt und liegt vermutlich am Ostseegrund im Bereich nördlich von Gotska Sandön und südöstlich von Stockholm. Sein Alter beträgt 1,6 Milliarden Jahre (Präkambrium). Es handelt sich um einen Porphyr mit sehr dichter Grundmasse von graubrauner, dunkelbrauner bis rotbrauner Farbe. Darin eingebettet liegen rauchgraue, häufig korrodierte Quarzkörnchen bis 2 mm Größe. Das Gestein enthält viele rötliche Kalifeldspäte und weißliche Plagioklase von 1-5 mm Größe sowie viele kleine schwarze Minerale, die an der Oberfläche herauswittern. Häufig sind Xenolithe eingeschlossen.","16,21"
SM 2014-1825,529944,https://sammlung-online.stadtmuseum.de/index.html?objektid=529944,SM-2014-1825,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1825.jpg,Brauner Ostsee-Quarzporphyr,"H: 4,90 cm, B: 10,30 cm, T: 9,70 cm","4,9","10,3","9,7",cm,Porphyr,Q337238,1600,Präkambrium,Q103910,Ostseegrund nördlich von Gotska Sandön und südöstlich von Stockholm,"58.924966, 19.100428",,,Werneuchen,,Q502855,2810815,"Der Braune Ostsee-Quarzporphyr ist ein kristallines Leitgeschiebe. Sein Herkunftsgebiet ist anstehend nicht bekannt und liegt vermutlich am Ostseegrund im Bereich nördlich von Gotska Sandön und südöstlich von Stockholm. Sein Alter beträgt 1,6 Milliarden Jahre (Präkambrium). Es handelt sich um einen Porphyr mit sehr dichter Grundmasse von graubrauner, dunkelbrauner bis rotbrauner Farbe. Darin eingebettet liegen rauchgraue, häufig korrodierte Quarzkörnchen bis 2 mm Größe. Das Gestein enthält viele rötliche Kalifeldspäte und weißliche Plagioklase von 1-5 mm Größe sowie viele kleine schwarze Minerale, die an der Oberfläche herauswittern. Häufig sind Xenolithe eingeschlossen. Das vorliegende Stück zeigt alle Merkmale in typischer Ausprägung.","16,21"
SM 2014-1826,529945,https://sammlung-online.stadtmuseum.de/index.html?objektid=529945,SM-2014-1826,StadtmuseumBerlin_GeologischeSammlung_SM-2014-1826.jpg,Brauner Ostsee-Quarzporphyr,"H: 8,60 cm, B: 23,00 cm, T: 10,30 cm","8,6",23,"10,3",cm,Porphyr,Q337238,1600,Präkambrium,Q103910,Ostseegrund nördlich von Gotska Sandön und südöstlich von Stockholm,"58.924966, 19.100428",,,"Görzke, Fläming",,Q625844,2918896,"Der Braune Ostsee-Quarzporphyr ist ein kristallines Leitgeschiebe. Sein Herkunftsgebiet ist anstehend nicht bekannt und liegt vermutlich am Ostseegrund im Bereich nördlich von Gotska Sandön und südöstlich von Stockholm. Sein Alter beträgt 1,6 Milliarden Jahre (Präkambrium). Es handelt sich um einen Porphyr mit sehr dichter Grundmasse von graubrauner, dunkelbrauner bis rotbrauner Farbe. Darin eingebettet liegen rauchgraue, häufig korrodierte Quarzkörnchen bis 2 mm Größe. Das Gestein enthält viele rötliche Kalifeldspäte und weißliche Plagioklase von 1-5 mm Größe sowie viele kleine schwarze Minerale, die an der Oberfläche herauswittern. Häufig sind Xenolithe eingeschlossen.","16,21"
